INFO: 4044 08/03/2015 10:07:57 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 5464 08/03/2015 10:08:00 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 4772 08/03/2015 10:08:00 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 6540 08/03/2015 10:08:00 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 4772 08/03/2015 10:08:01 PM filtering articles with None
INFO: 4772 08/03/2015 10:08:01 PM removing test articles from articleDB
INFO: 4772 08/03/2015 10:08:02 PM correcting acronymDB
INFO: 5464 08/03/2015 10:08:02 PM filtering articles with None
INFO: 6540 08/03/2015 10:08:02 PM filtering articles with None
INFO: 5464 08/03/2015 10:08:02 PM removing test articles from articleDB
INFO: 5464 08/03/2015 10:08:02 PM correcting acronymDB
INFO: 6540 08/03/2015 10:08:02 PM removing test articles from articleDB
INFO: 6540 08/03/2015 10:08:02 PM correcting acronymDB
INFO: 4772 08/03/2015 10:08:02 PM verifying training dataset
INFO: 5464 08/03/2015 10:08:02 PM verifying training dataset
INFO: 6540 08/03/2015 10:08:03 PM verifying training dataset
INFO: 4772 08/03/2015 10:08:19 PM TFIDF vectorizer loaded
INFO: 4772 08/03/2015 10:08:19 PM Expander_SVC loaded
INFO: 4772 08/03/2015 10:08:19 PM evaluating test performance
INFO: 6540 08/03/2015 10:08:19 PM TFIDF vectorizer loaded
INFO: 6540 08/03/2015 10:08:19 PM Expander_SVC loaded
INFO: 6540 08/03/2015 10:08:19 PM evaluating test performance
INFO: 5464 08/03/2015 10:08:19 PM TFIDF vectorizer loaded
INFO: 5464 08/03/2015 10:08:19 PM Expander_SVC loaded
INFO: 5464 08/03/2015 10:08:19 PM evaluating test performance
DEBUG: 6540 08/03/2015 10:08:23 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6524 08/03/2015 11:14:18 PM Expansion matching failed: congenital dyserythropoietic anemias, congenital dyserythropoietic anaemia
DEBUG: 6524 08/03/2015 11:14:23 PM Expansion matching failed: thrombopoietin, thyroperoxidase
DEBUG: 6524 08/03/2015 11:14:27 PM Expansion matching succeeded: congenital dyserythropoietic anemias, congenital dyserythropoietic anemia
DEBUG: 6524 08/03/2015 11:14:30 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 5116 08/03/2015 11:14:33 PM Expansion matching failed: polyvinyl chloride, polyvinylchloride
DEBUG: 864 08/03/2015 11:14:33 PM Expansion matching succeeded: polychlorinated biphenyls, polychlorinated biphenyl
DEBUG: 864 08/03/2015 11:14:37 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotropin releasing factor
DEBUG: 6524 08/03/2015 11:14:46 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 5116 08/03/2015 11:14:50 PM Expansion matching succeeded: thyrotropin-releasing factor, thyrotrophin releasing factor
DEBUG: 864 08/03/2015 11:14:51 PM Expansion matching failed: death, dopamine transporters
DEBUG: 6524 08/03/2015 11:14:51 PM Expansion matching succeeded: complementarity-determining region, complementarity determining region
DEBUG: 5116 08/03/2015 11:14:53 PM Expansion matching succeeded: complementarity-determining region, complementarity determining region
DEBUG: 864 08/03/2015 11:14:56 PM Expansion matching failed: complementarity-determining region, complementary-determining region
DEBUG: 864 08/03/2015 11:14:59 PM Expansion matching failed: bloom, bleomycin
DEBUG: 6524 08/03/2015 11:15:02 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 864 08/03/2015 11:15:11 PM Expansion matching failed: macrophage activating factor, macrophage activating-factors
DEBUG: 5116 08/03/2015 11:15:15 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 6524 08/03/2015 11:15:28 PM Expansion matching failed: cis-platinum diammine dichloride, cisplatinumdiamminodichloride
DEBUG: 5116 08/03/2015 11:15:29 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6524 08/03/2015 11:15:36 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 6524 08/03/2015 11:15:39 PM Expansion matching failed: merkel cell carcinoma, merkel-cell carcinoma
DEBUG: 864 08/03/2015 11:15:44 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 5116 08/03/2015 11:16:01 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 5116 08/03/2015 11:16:04 PM Expansion matching failed: sickle cell disease, sickle-cell disease
DEBUG: 864 08/03/2015 11:16:05 PM Expansion matching succeeded: phytohemagglutinin, phytohaemagglutinin
DEBUG: 5116 08/03/2015 11:16:08 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 6524 08/03/2015 11:16:09 PM Expansion matching failed: fatty acid synthase, fatty-acid synthase
DEBUG: 864 08/03/2015 11:16:10 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 864 08/03/2015 11:16:19 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 5116 08/03/2015 11:16:21 PM Expansion matching failed: event-related potentials, event-related potential
DEBUG: 6524 08/03/2015 11:16:26 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 5116 08/03/2015 11:16:31 PM Expansion matching succeeded: obsessive-compulsive disorder, obsessive compulsive disorder
DEBUG: 5116 08/03/2015 11:16:35 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 864 08/03/2015 11:16:39 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6524 08/03/2015 11:16:39 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 5116 08/03/2015 11:16:43 PM Expansion matching failed: thin layer chromatography, thin-layer chromatography
DEBUG: 6524 08/03/2015 11:16:45 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 6524 08/03/2015 11:16:47 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6524 08/03/2015 11:16:56 PM Expansion matching failed: event-related potentials, event-related brain potential
DEBUG: 864 08/03/2015 11:16:59 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 5116 08/03/2015 11:17:04 PM Expansion matching succeeded: diamond-blackfan anemia, diamond blackfan anemia
DEBUG: 5116 08/03/2015 11:17:08 PM Expansion matching failed: premature ventricular contractions, premature ventricular complex
DEBUG: 5116 08/03/2015 11:17:10 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 5116 08/03/2015 11:17:12 PM Expansion matching succeeded: thyrotropin-releasing factor, thyrotropin releasing factor
DEBUG: 6524 08/03/2015 11:17:17 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 6524 08/03/2015 11:17:23 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 864 08/03/2015 11:17:43 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 6524 08/03/2015 11:17:44 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 864 08/03/2015 11:17:51 PM Expansion matching failed: antidiuretic hormone, an antidiuretic hormone
DEBUG: 6524 08/03/2015 11:18:01 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 6524 08/03/2015 11:18:13 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 6524 08/03/2015 11:18:16 PM Expansion matching failed: cleidocranial dysplasia, cbfa1 cause cleidocranial dysplasia
DEBUG: 5116 08/03/2015 11:18:19 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 864 08/03/2015 11:18:20 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotropin releasing factor
DEBUG: 6524 08/03/2015 11:18:20 PM Expansion matching failed: cleidocranial dysplasia, cleidocranial dysostosis
DEBUG: 5116 08/03/2015 11:18:24 PM Expansion matching failed: thin layer chromatography, thin-layer chromatography
DEBUG: 5116 08/03/2015 11:18:34 PM Expansion matching failed: thyrotropin-releasing factor, tsh-releasing factor
DEBUG: 5116 08/03/2015 11:18:38 PM Expansion matching succeeded: fatty acid synthase, fatty acid synthases
DEBUG: 6524 08/03/2015 11:18:39 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 5116 08/03/2015 11:18:41 PM Expansion matching succeeded: premature ventricular contractions, premature ventricular contraction
DEBUG: 864 08/03/2015 11:18:48 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 6524 08/03/2015 11:18:48 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 864 08/03/2015 11:18:54 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 5116 08/03/2015 11:18:56 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 6524 08/03/2015 11:19:01 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 5116 08/03/2015 11:19:02 PM Expansion matching failed: para-chloroamphetamine, passive cutaneous anaphylaxis
DEBUG: 864 08/03/2015 11:19:05 PM Expansion matching failed: macrophage activating factor, microglia activation factor
DEBUG: 6524 08/03/2015 11:19:05 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenia purpura
DEBUG: 6524 08/03/2015 11:19:15 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 864 08/03/2015 11:19:17 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 6524 08/03/2015 11:19:21 PM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 6524 08/03/2015 11:19:23 PM Expansion matching failed: diaminodiphenyl sulfone, drugs dapsone
DEBUG: 6524 08/03/2015 11:19:29 PM Expansion matching failed: polyvinyl chloride, polyvinylchloride
DEBUG: 864 08/03/2015 11:19:30 PM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 5116 08/03/2015 11:19:30 PM Expansion matching succeeded: diamond-blackfan anemia, diamond blackfan anemia
DEBUG: 864 08/03/2015 11:19:31 PM Expansion matching succeeded: phytohemagglutinin, phytohaemagglutinin
DEBUG: 6524 08/03/2015 11:19:39 PM Expansion matching failed: fetal alcohol syndrome, foetal alcohol syndrome
DEBUG: 5116 08/03/2015 11:19:43 PM Expansion matching failed: microinjection, merkel cell carcinoma
DEBUG: 5116 08/03/2015 11:19:55 PM Expansion matching succeeded: premature ventricular contractions, premature ventricular contraction
DEBUG: 5116 08/03/2015 11:20:02 PM Expansion matching succeeded: posterior cerebral artery, posterior cerebral arteries
DEBUG: 864 08/03/2015 11:20:06 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 864 08/03/2015 11:20:14 PM Expansion matching failed: death, dementia of alzheimer type
DEBUG: 6524 08/03/2015 11:20:18 PM Expansion matching failed: anti-lymphocyte serum, anti-mouse lymphocyte sera
DEBUG: 864 08/03/2015 11:20:27 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 864 08/03/2015 11:20:31 PM Expansion matching succeeded: principal-component analysis, principal components analysis
DEBUG: 5116 08/03/2015 11:20:33 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 5116 08/03/2015 11:20:35 PM Expansion matching failed: premature ventricular contractions, premature ventricular complex
DEBUG: 5116 08/03/2015 11:20:40 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 864 08/03/2015 11:20:46 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 5116 08/03/2015 11:20:46 PM Expansion matching succeeded: phytohemagglutinin, phytohaemagglutinin
DEBUG: 864 08/03/2015 11:20:48 PM Expansion matching failed: death, dementia of alzheimer type
DEBUG: 5116 08/03/2015 11:20:50 PM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 5116 08/03/2015 11:20:54 PM Expansion matching failed: congenital dyserythropoietic anemias, congenital diserythropoietic anemias
DEBUG: 5116 08/03/2015 11:21:05 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 864 08/03/2015 11:21:07 PM Expansion matching failed: premature ventricular contractions, premature ventricular complex
DEBUG: 5116 08/03/2015 11:21:11 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 864 08/03/2015 11:21:23 PM Expansion matching failed: death, dopamine transporters
DEBUG: 6524 08/03/2015 11:21:24 PM Expansion matching failed: microinjection, merkel cell carcinoma
DEBUG: 5116 08/03/2015 11:21:26 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 5116 08/03/2015 11:21:32 PM Expansion matching succeeded: polychlorinated biphenyls, polychlorinated biphenyl
DEBUG: 6524 08/03/2015 11:21:34 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 864 08/03/2015 11:21:43 PM Expansion matching failed: diamond-blackfan anemia, diamond-blackfan anaemia
DEBUG: 5116 08/03/2015 11:21:44 PM Expansion matching succeeded: diamond-blackfan anemia, diamond blackfan anemia
DEBUG: 864 08/03/2015 11:21:57 PM Expansion matching failed: topical application, tetradecanoylphorbol 13-acetate
DEBUG: 5116 08/03/2015 11:21:58 PM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 5116 08/03/2015 11:22:01 PM Expansion matching failed: topical application, tetradecanoyl phorbol-13-acetate
DEBUG: 6524 08/03/2015 11:22:04 PM Expansion matching failed: topical application, tetradecanoylphorbol-acetate
DEBUG: 6524 08/03/2015 11:22:12 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 864 08/03/2015 11:22:25 PM Expansion matching failed: breast self examination, breast self-examinations
DEBUG: 5116 08/03/2015 11:22:48 PM Expansion matching failed: fetal alcohol syndrome, foetal alcohol syndrome
DEBUG: 5116 08/03/2015 11:22:54 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 864 08/03/2015 11:22:54 PM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 864 08/03/2015 11:22:56 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 864 08/03/2015 11:22:58 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 5116 08/03/2015 11:23:00 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 5116 08/03/2015 11:23:07 PM Expansion matching succeeded: principal-component analysis, principal components analysis
DEBUG: 864 08/03/2015 11:23:13 PM Expansion matching failed: diaminodiphenyl sulfone, diaminodiphenylsulfone
DEBUG: 5116 08/03/2015 11:23:13 PM Expansion matching failed: psychotomimetic phencyclidine, pentachlorophenate
DEBUG: 6524 08/03/2015 11:23:15 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 864 08/03/2015 11:23:23 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 5116 08/03/2015 11:23:35 PM Expansion matching failed: mannan-binding protein, mannose-binding proteins
DEBUG: 6524 08/03/2015 11:23:40 PM Expansion matching failed: psychotomimetic phencyclidine, psychotomimetic drug phencyclidine
DEBUG: 6524 08/03/2015 11:23:55 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6524 08/03/2015 11:23:59 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 5116 08/03/2015 11:24:06 PM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 864 08/03/2015 11:24:13 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotrophin releasing factor
DEBUG: 864 08/03/2015 11:24:26 PM Expansion matching failed: t-replacing factor, thyrotropin-releasing factor
DEBUG: 6524 08/03/2015 11:24:32 PM Expansion matching failed: mannan-binding protein, myelin basic protein
DEBUG: 5116 08/03/2015 11:24:48 PM Expansion matching succeeded: congenital dyserythropoietic anemias, congenital dyserythropoietic anemia
DEBUG: 864 08/03/2015 11:24:49 PM Expansion matching failed: cleidocranial dysplasia, cleidocranial dysostosis
DEBUG: 6524 08/03/2015 11:24:57 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 864 08/03/2015 11:24:58 PM Expansion matching succeeded: platelet-activating factor, platelet activating factor
DEBUG: 864 08/03/2015 11:25:09 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 864 08/03/2015 11:25:15 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 864 08/03/2015 11:25:17 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 5116 08/03/2015 11:25:17 PM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 5116 08/03/2015 11:25:23 PM Expansion matching succeeded: mannan-binding protein, mannose binding protein
DEBUG: 5116 08/03/2015 11:25:31 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotrophin releasing factor
DEBUG: 864 08/03/2015 11:25:34 PM Expansion matching failed: death, developing all dementias
DEBUG: 6524 08/03/2015 11:25:54 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 864 08/03/2015 11:26:03 PM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 6524 08/03/2015 11:26:09 PM Expansion matching failed: antidiuretic hormone, and antidiuretic hormone
DEBUG: 864 08/03/2015 11:26:13 PM Expansion matching failed: diamond-blackfan anemia, diamond blackfan anaemia
DEBUG: 6524 08/03/2015 11:26:17 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 5116 08/03/2015 11:26:24 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 864 08/03/2015 11:26:25 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 5116 08/03/2015 11:26:30 PM Expansion matching failed: pneumocystis pneumonia, pneumocystis carinii pneumonia
DEBUG: 5116 08/03/2015 11:26:32 PM Expansion matching failed: event-related potentials, event-related brain potential
DEBUG: 864 08/03/2015 11:26:34 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 5116 08/03/2015 11:26:39 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 6524 08/03/2015 11:26:45 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 6524 08/03/2015 11:27:02 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 864 08/03/2015 11:27:03 PM Expansion matching failed: premature ventricular contractions, premature ventricular complex
DEBUG: 5116 08/03/2015 11:27:05 PM Expansion matching succeeded: posterior cerebral artery, posterior cerebral arteries
DEBUG: 5116 08/03/2015 11:27:22 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 5116 08/03/2015 11:27:29 PM Expansion matching failed: diaminodiphenyl sulfone, diamino diphenyl sulfone
DEBUG: 6524 08/03/2015 11:27:29 PM Expansion matching failed: microinjection, mutated in colorectal carcinomas
DEBUG: 5116 08/03/2015 11:27:41 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 6524 08/03/2015 11:27:45 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 5116 08/03/2015 11:27:47 PM Expansion matching failed: bleomycin, bloom
DEBUG: 864 08/03/2015 11:28:00 PM Expansion matching failed: event-related potentials, event-related potential
ERROR: 6524 08/03/2015 11:28:03 PM Total articles: 1239, skipped: 0
DEBUG: 864 08/03/2015 11:28:04 PM Expansion matching failed: anti-lymphocyte serum, antilymphocytic serum
INFO: 6156 08/03/2015 11:28:05 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 6156 08/03/2015 11:28:08 PM filtering articles with None
INFO: 6156 08/03/2015 11:28:08 PM removing test articles from articleDB
INFO: 6156 08/03/2015 11:28:08 PM correcting acronymDB
ERROR: 864 08/03/2015 11:28:09 PM Total articles: 1239, skipped: 0
INFO: 6156 08/03/2015 11:28:09 PM verifying training dataset
INFO: 1152 08/03/2015 11:28:10 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 1152 08/03/2015 11:28:14 PM filtering articles with None
INFO: 1152 08/03/2015 11:28:14 PM removing test articles from articleDB
INFO: 1152 08/03/2015 11:28:14 PM correcting acronymDB
INFO: 1152 08/03/2015 11:28:15 PM verifying training dataset
DEBUG: 5116 08/03/2015 11:28:18 PM Expansion matching succeeded: trimethylpsoralen, trimethoprim
ERROR: 5116 08/03/2015 11:28:25 PM Total articles: 1239, skipped: 0
INFO: 8188 08/03/2015 11:28:27 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 8188 08/03/2015 11:28:30 PM filtering articles with None
INFO: 8188 08/03/2015 11:28:30 PM removing test articles from articleDB
INFO: 8188 08/03/2015 11:28:30 PM correcting acronymDB
INFO: 8188 08/03/2015 11:28:31 PM verifying training dataset
INFO: 6156 08/03/2015 11:28:37 PM TFIDF vectorizer loaded
INFO: 6156 08/03/2015 11:28:37 PM Expander_SVC loaded
INFO: 6156 08/03/2015 11:28:37 PM evaluating test performance
INFO: 1152 08/03/2015 11:28:44 PM TFIDF vectorizer loaded
INFO: 1152 08/03/2015 11:28:44 PM Expander_SVC loaded
INFO: 1152 08/03/2015 11:28:44 PM evaluating test performance
DEBUG: 1152 08/03/2015 11:28:52 PM Expansion matching failed: pneumocystis pneumonia, pneumocystis carinii pneumonia
DEBUG: 1152 08/03/2015 11:28:57 PM Expansion matching failed: breast self examination, breast self-examination
INFO: 8188 08/03/2015 11:29:00 PM TFIDF vectorizer loaded
INFO: 8188 08/03/2015 11:29:00 PM Expander_SVC loaded
INFO: 8188 08/03/2015 11:29:00 PM evaluating test performance
DEBUG: 1152 08/03/2015 11:29:01 PM Expansion matching failed: thrombopoietin, thrombocytopoiesis-stimulating factor
DEBUG: 8188 08/03/2015 11:29:10 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 1152 08/03/2015 11:29:23 PM Expansion matching succeeded: phytohemagglutinin, phytohaemagglutinin
DEBUG: 6156 08/03/2015 11:29:37 PM Expansion matching failed: thyrotropin-releasing factor, thyrotrophin-releasing factor
DEBUG: 8188 08/03/2015 11:29:39 PM Expansion matching failed: thin layer chromatography, thin-layer chromatography
DEBUG: 1152 08/03/2015 11:29:45 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 8188 08/03/2015 11:29:55 PM Expansion matching failed: para-chloroamphetamine, principal-component analysis
DEBUG: 8188 08/03/2015 11:29:59 PM Expansion matching failed: topical application, tetradecanoyl phorbol acetate
DEBUG: 8188 08/03/2015 11:30:01 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 1152 08/03/2015 11:30:02 PM Expansion matching failed: osteochondritis dissecans, of osteochondritis dissecans
DEBUG: 6156 08/03/2015 11:30:02 PM Expansion matching failed: antidiuretic hormone, and antidiuretic hormone
DEBUG: 8188 08/03/2015 11:30:03 PM Expansion matching failed: para-chloroamphetamine, parachloroamphetamine
DEBUG: 8188 08/03/2015 11:30:15 PM Expansion matching failed: congenital dyserythropoietic anemias, congenital dyserythropoietic anaemia
DEBUG: 6156 08/03/2015 11:30:19 PM Expansion matching succeeded: posterior cerebral artery, posterior cerebral arteries
DEBUG: 1152 08/03/2015 11:30:28 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 6156 08/03/2015 11:30:33 PM Expansion matching failed: osteochondritis dissecans, osteochondral defect
DEBUG: 1152 08/03/2015 11:30:36 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 1152 08/03/2015 11:30:40 PM Expansion matching succeeded: event-related potentials, event related potential
DEBUG: 6156 08/03/2015 11:30:43 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/03/2015 11:30:52 PM Expansion matching failed: thrombopoietin, thrombocytopoiesis-stimulating factor
DEBUG: 6156 08/03/2015 11:30:56 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 1152 08/03/2015 11:30:56 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 8188 08/03/2015 11:30:58 PM Expansion matching succeeded: capillary leak syndrome, capillary leakage syndrome
DEBUG: 6156 08/03/2015 11:30:58 PM Expansion matching failed: magnetic resonance spectroscopy, mr spectroscopy
DEBUG: 1152 08/03/2015 11:31:05 PM Expansion matching failed: nijmegen breakage syndrome, neuroblastomas
DEBUG: 8188 08/03/2015 11:31:21 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 6156 08/03/2015 11:31:27 PM Expansion matching failed: t-replacing factor, thyrotropin-releasing factor
DEBUG: 1152 08/03/2015 11:31:36 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 6156 08/03/2015 11:31:37 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 8188 08/03/2015 11:31:46 PM Expansion matching failed: event-related potentials, event-related-potential
DEBUG: 6156 08/03/2015 11:31:56 PM Expansion matching failed: pneumocystis pneumonia, pneumocystis carinii pneumonia
DEBUG: 1152 08/03/2015 11:32:04 PM Expansion matching failed: diamond-blackfan anemia, diamond-blackfan anaemia
DEBUG: 6156 08/03/2015 11:32:06 PM Expansion matching failed: trimethylpsoralen, thymidine monophosphate
DEBUG: 6156 08/03/2015 11:32:10 PM Expansion matching failed: thrombopoietin, thrombopoietic stimulating factor
DEBUG: 1152 08/03/2015 11:32:16 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 6156 08/03/2015 11:32:16 PM Expansion matching failed: event-related potentials, event-related potential
DEBUG: 6156 08/03/2015 11:32:24 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 1152 08/03/2015 11:32:32 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 8188 08/03/2015 11:32:39 PM Expansion matching succeeded: congenital dyserythropoietic anemias, congenital dyserythropoietic anemia
DEBUG: 8188 08/03/2015 11:32:45 PM Expansion matching succeeded: premature ventricular contractions, premature ventricular contraction
DEBUG: 6156 08/03/2015 11:32:46 PM Expansion matching succeeded: polychlorinated biphenyls, polychlorinated biphenyl
DEBUG: 1152 08/03/2015 11:32:49 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 8188 08/03/2015 11:32:53 PM Expansion matching failed: and phospho, adenosine diphosphate
DEBUG: 8188 08/03/2015 11:32:54 PM Expansion matching failed: macrophage activating factor, macrophage-activating factor
DEBUG: 6156 08/03/2015 11:33:02 PM Expansion matching failed: congenital dyserythropoietic anemias, congenital dyserythropoietic anaemia
DEBUG: 6156 08/03/2015 11:33:09 PM Expansion matching failed: cleidocranial dysplasia, cleidocranial dysostosis
DEBUG: 8188 08/03/2015 11:33:11 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6156 08/03/2015 11:33:13 PM Expansion matching failed: drug delivery system, diaminodiphenyl sulfone
DEBUG: 1152 08/03/2015 11:33:14 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 8188 08/03/2015 11:33:20 PM Expansion matching failed: diamond-blackfan anemia, diamond-blackfan anaemia
DEBUG: 1152 08/03/2015 11:33:33 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 8188 08/03/2015 11:33:35 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 8188 08/03/2015 11:33:37 PM Expansion matching failed: death, dementia of alzheimer type
DEBUG: 1152 08/03/2015 11:33:39 PM Expansion matching failed: para-chloroamphetamine, parachloroampetamine
DEBUG: 8188 08/03/2015 11:34:02 PM Expansion matching failed: psychotomimetic phencyclidine, pentachlorophenate
DEBUG: 6156 08/03/2015 11:34:10 PM Expansion matching succeeded: principal-component analysis, principal component analysis
